0.629793 0.637955
0.723349 0.723028
0.604716 0.613396
-0.585924 -0.665346
0.696641 0.702862
0.79785 0.810845
0.638487 0.644252
0.633143 0.637999
0.668286 0.673624
0.650739 0.655478
0.836026 0.835747
0.594989 0.599875
0.716684 0.717356
0.685798 0.688517
0.710966 0.714539
# Calibration constants from Cobalt
