0.607405 0.621866
0.701997 0.723045
0.596808 0.61014
0.636374 0.661097
0.680587 0.69931
0.794813 0.811371
0.625324 0.642816
0.620345 0.637639
0.653437 0.672774
0.635195 0.655828
0.827826 0.839593
0.588369 0.600753
0.696707 0.717674
0.669416 0.69006
0.692952 0.716837

#k1			k1_err			k2				k2_err


#511 KeV						1275 KeV

# Costanti di Calibrazione per il Sodio
